name,所在地,TEL,url,営業時間,定休日,image_url,免許
（株）Makana House　本店,沖縄県北谷町北谷 2-12-6 北谷ビル301,098-959-2734,https://www.e-uchina.net/fudosan_kaisha/7357,月-金 10:00〜18:00,土曜・日曜・祝祭日,https://cdn.e-uchina.net/media/shop/007357/c978ae08204f4bb59f839681ab3dc57723883e14.jpg,国土交通大臣免許番号（1）第10143号
(有)牧志不動産,沖縄県那覇市牧志 3-12-5,098-863-5251,https://www.e-uchina.net/fudosan_kaisha/5551,09:00〜19:00,日曜・祝日,https://cdn.e-uchina.net/media/shop/005551/94b0ccc14dc76b6bb1bd8384320d5427a559b33b.jpg,沖縄県知事免許(6)第2907号
牧港不動産,沖縄県浦添市牧港 2-44-5,098-874-2488,https://www.e-uchina.net/fudosan_kaisha/5371,09:30〜18:00,土・日・祝,https://cdn.e-uchina.net/media/shop/005371/2023624263de08873b39dd58e9ce41afed071abd.jpg,沖縄県知事免許（7）第002867号
まくぶ不動産,沖縄県那覇市大道 151-6 金城アパート1F,098-884-1122,https://www.e-uchina.net/fudosan_kaisha/6465,10:00〜19:00,不定休,https://www.e-uchina.net/asset/front/img/no-thumbnail.jpg,沖縄県知事（1）第5557号
真志喜不動産,沖縄県宜野湾市真志喜 1-7-1,098-897-2347,https://www.e-uchina.net/fudosan_kaisha/5123,月-金 10:00〜18:00,日曜日,https://www.e-uchina.net/asset/front/img/no-thumbnail.jpg,沖縄県知事免許番号(13)第0493号
マシューズオフィス株式会社,沖縄県那覇市古波蔵 1-24-21 幸ビル101号室B,098-800-1566,https://www.e-uchina.net/fudosan_kaisha/6336,10:00〜22:00,土、日、お盆、GW、年末年始,https://cdn.e-uchina.net/media/shop/006336/7b2b7e3e11a0092546ac2b72c16e8308fe020eee.jpg,沖縄県知事(1)5578号
（株）マストプラス,沖縄県浦添市内間 2-11-17 2階,098-917-0716,https://www.e-uchina.net/fudosan_kaisha/7203,月-土 09:30〜18:00,日曜・祝祭日,https://cdn.e-uchina.net/media/shop/007203/948674e772c99b78d984d70aa73ff94b328eca26.jpg,沖縄県知事免許番号（2）第4632号
株式会社　松尾不動産,沖縄県那覇市松尾 2-12-32,098-943-4480,https://www.e-uchina.net/fudosan_kaisha/7434,09:00〜18:30,日曜日,https://cdn.e-uchina.net/media/shop/007434/d401a84bed6b4e45b03c72a8d2d6d36446700598.jpg,沖縄県知事免許（1）第4983号
(株)松樹 浦添支店,沖縄県浦添市伊祖 1-30-8,098-942-4800,https://www.e-uchina.net/fudosan_kaisha/5879,09:00〜19:00,年中無休(年末年始除く),https://cdn.e-uchina.net/media/shop/005879/c81a0a796bb067aa1eab4677f0827a8275e05ff3.jpg,沖縄県知事免許(8)第2709号
(株)松樹 具志川支店,沖縄県うるま市みどり町 4-19-12,098-979-2200,https://www.e-uchina.net/fudosan_kaisha/5363,09:00〜19:00,GW・ウークイ・年末年始のみ,https://cdn.e-uchina.net/media/shop/005363/977c56844bf94980f28865c04615654d718b5b41.jpg,沖縄県知事免許(8)第2709号
(株)松樹　コザ支店,沖縄県沖縄市上地 2-12-6,098-983-8800,https://www.e-uchina.net/fudosan_kaisha/5633,09:00〜19:00,年中無休(年末年始除く),https://cdn.e-uchina.net/media/shop/005633/00f096e8818d1a01158a2ca5eff5c8014d497903.jpg,沖縄県知事免許（8）第2709号
(株)松樹 とよみ支店,沖縄県豊見城市翁長 465-1,098-856-4000,https://www.e-uchina.net/fudosan_kaisha/5917,09:00〜19:00,年中無休（年末年始を除く）,https://cdn.e-uchina.net/media/shop/005917/af4eee4fd871832eaddfbbb5273f97e510bb49b4.jpg,沖縄県知事免許(8)第2709号
(株)松樹 名護支店,沖縄県名護市東江 5-11-6,0980-54-8800,https://www.e-uchina.net/fudosan_kaisha/5322,09:00〜19:00,年中無休(年末年始・GW・旧盆を除く),https://cdn.e-uchina.net/media/shop/005322/cade7226327bd84acca3bb946b10c7471bbb172a.jpg,沖縄県知事免許(8)第2709号
(株)松樹 那覇支店,沖縄県那覇市安里 3-1-5,098-861-8080,https://www.e-uchina.net/fudosan_kaisha/5316,09:00〜19:00,年中無休（年末年始は除く）,https://cdn.e-uchina.net/media/shop/005316/babfa427e806859a5e390a72ca42aaeafa070a62.jpg,沖縄県知事免許(8)第2709号
(株)松樹 南風原支店,沖縄県南風原町宮平 140-1,098-888-3300,https://www.e-uchina.net/fudosan_kaisha/5433,09:00〜19:00,年末年始、ＧＷ、旧盆（ウークイのみ）,https://cdn.e-uchina.net/media/shop/005433/18f233196a3d53f2e519b65a3f802f3087d0cd20.jpg,沖縄県知事免許(8)第2709号
(株)松樹 本店,沖縄県宜野湾市普天間 2-1-6,098-892-1000,https://www.e-uchina.net/fudosan_kaisha/5319,09:00〜19:00,年中無休(年末年始・GW・旧盆除く),https://cdn.e-uchina.net/media/shop/005319/ad3f099a7afb95a1c931cfb85296e2e3013f41e1.jpg,沖縄県知事免許(8)第2709号
(株)松樹 読谷支店,沖縄県読谷村伊良皆 658-5,098-956-6600,https://www.e-uchina.net/fudosan_kaisha/5545,09:00〜19:00,年末年始のみ,https://cdn.e-uchina.net/media/shop/005545/b36de17d35a2442586fb27790fc1a3e249119f4a.jpg,沖縄県知事免許(8)第2709号
松田ハウジング,沖縄県浦添市仲西 1-3-25 フロンテージ仲西 602,098-878-6810,https://www.e-uchina.net/fudosan_kaisha/7832,"09:00〜17:00 月曜日〜金曜日09:00〜12:00 土曜日、日曜日, 祝祭日",今月は無休,https://cdn.e-uchina.net/media/shop/007832/0bedebbcf96205293437916836ca7a12953eb422.jpg,沖縄県知事（1）第5386号
(株)松山産業,沖縄県那覇市前島 3-11-1 ホテルリゾネックス那覇1階,098-868-1875,https://www.e-uchina.net/fudosan_kaisha/5144,09:00〜18:00,年中無休,https://cdn.e-uchina.net/media/shop/005144/e433d3c4f244189e32c9d99fc990b1f4feb54cd3.jpg,沖縄県知事免許(4)第3506号
松和産業有限会社,沖縄県那覇市安里 420-1 松和産業ビル3-B号室,098-887-0247,https://www.e-uchina.net/fudosan_kaisha/5364,09:00〜18:00,日・祝祭日,https://cdn.e-uchina.net/media/shop/005364/4b1c13b53caccfb361a8878b092a4048d54a9550.jpg,沖縄県知事免許(2)第4921号
(有)MANA,沖縄県那覇市前島 2-4-20,098-862-2022,https://www.e-uchina.net/fudosan_kaisha/5924,09:00〜19:00,日祝祭日,https://cdn.e-uchina.net/media/shop/005924/6e3e7cf3302e728689beb0fd159e2ab8c8504c79.jpg,沖縄県知事免許(1)第3810号
真奈企画株式会社,沖縄県沖縄市宮里 3-17-18 1階,098-934-1877,https://www.e-uchina.net/fudosan_kaisha/5899,営業A 09:00〜19:00 上記以外のお時間でも対応も可能です。お電話ください営業B 08:00〜20:00 ご予約でご対応可能ですお電話お待ちしています♪,なし,https://cdn.e-uchina.net/media/shop/005899/b1e2fa3bb4ed943a51e1cb4cf340c0f77523f057.jpg,沖縄県知事免許(3)第4344号
マネジメントプラン,沖縄県名護市東江 4-7-5,0980-43-0519,https://www.e-uchina.net/fudosan_kaisha/7728,10:00〜17:00,不定休,https://cdn.e-uchina.net/media/shop/007728/0418a90722f4006fc036f5d54954146d20a4f8ad.jpg,沖縄県知事免許(1)5238号
(有)丸伊住建,沖縄県浦添市宮城 3-18-2,098-877-2263,https://www.e-uchina.net/fudosan_kaisha/5682,09:30〜17:00 土曜・日曜は予約制となります,土曜・日曜・祝日・年末年始,https://cdn.e-uchina.net/media/shop/005682/61ce326a5d058a2490ad6fea19dda10f4b4b0295.jpg,沖縄県知事免許(11)第0953号
合同会社マルキン不動産,沖縄県南風原町津嘉山 1467-10,098-888-1079,https://www.e-uchina.net/fudosan_kaisha/5764,10:00〜18:00,日曜日･年末年始･旧盆･研修日,https://cdn.e-uchina.net/media/shop/005764/0c59d437638e523aba96032f7e75bd516d68d96a.jpg,沖縄県知事免許(2)第4704号
(株)マルクニ,沖縄県那覇市若狭 2-13-3,098-868-2625,https://www.e-uchina.net/fudosan_kaisha/5136,平日 09:00〜17:00,土・日・祝祭日　年末年始,https://cdn.e-uchina.net/media/shop/005136/41ea346d3361e4196b80b84dc4a75d72c84277ab.jpg,沖縄県知事免許（3）第3975号
丸越不動産,沖縄県八重瀬町屋宜原 23-61,098-998-2997,https://www.e-uchina.net/fudosan_kaisha/7194,09:00〜18:00,年末年始・盆,https://cdn.e-uchina.net/media/shop/007194/e75a2704dd6afbbda76d7314273a6fa29670a542.jpg,沖縄県知事免許(2)第4597号
丸将開発,沖縄県宜野湾市野嵩 1-22-10,098-987-7150,https://www.e-uchina.net/fudosan_kaisha/5639,09:00〜18:00,土曜日・日曜日,https://cdn.e-uchina.net/media/shop/005639/f6f72fc77bf25509bbe93e34f26d0edd74bcd78f.jpg,沖縄県知事免許番号（3）第3996号
(株)丸成,沖縄県那覇市高良 3-3-19,098-858-5721,https://www.e-uchina.net/fudosan_kaisha/5836,09:00〜18:00,日・祝祭日,https://cdn.e-uchina.net/media/shop/005836/98e77a4472806a0b293bd939acdd0838f801778c.jpg,沖縄県知事免許(4)第3972号
マルトモ不動産,沖縄県名護市宮里 4-9-47,0980-53-2914,https://www.e-uchina.net/fudosan_kaisha/5428,09:00〜18:00,土・日・祝日,https://cdn.e-uchina.net/media/shop/005428/15f1cc1aff0973fc40a44268322006cff062d2b4.jpg,沖縄県知事免許(5)第2326号
（有）丸豊商事,沖縄県浦添市伊祖 4-15-2,098-877-3456,https://www.e-uchina.net/fudosan_kaisha/5468,月～土 09:00〜18:00,日・祝祭日・年末年始（12/31～1/3）,https://cdn.e-uchina.net/media/shop/005468/b4e98840887fe75552206262844abb2e975699c9.jpg,沖縄県知事免許(3)第4342号
(株)丸西産業,沖縄県那覇市若狭 1-3-10,098-863-7120,https://www.e-uchina.net/fudosan_kaisha/5005,08:30〜17:30,土・日・祝祭日・年末年始,https://cdn.e-uchina.net/media/shop/005005/d3e165fc629d9ae1693192aecdfa632e31c6440f.jpg,沖縄県知事免許(13)第415号
(有)丸彦ハウジング,沖縄県那覇市国場 1186-4,098-855-0101,https://www.e-uchina.net/fudosan_kaisha/5090,月ー金 09:00〜19:00土 09:00〜18:00,無し,https://cdn.e-uchina.net/media/shop/005090/a775ce6c23ec67e092154abc4280acf98739db7e.jpg,沖縄県知事免許(9)第2244号
(株)まる不動産,沖縄県那覇市与儀 1-19-40 石垣アパート1F,098-996-2248,https://www.e-uchina.net/fudosan_kaisha/7261,09:00〜17:00,土・日・祝祭日,https://cdn.e-uchina.net/media/shop/007261/2ee4837ef516ca23b1e00e275bbfd0b8c3ca2b5c.jpg,沖縄県知事免許(2)第4706号
Maru不動産,沖縄県南城市大里字仲間 97-2,098-988-4590,https://www.e-uchina.net/fudosan_kaisha/7533,平日 09:00〜17:00土曜日 10:00〜15:00 第2・4土曜は定休日,水曜・日曜・祝祭日,https://cdn.e-uchina.net/media/shop/007533/223fe7ddc030a8acb77de27ce5ecf342d7717658.jpg,沖縄県知事（１）第５００８号
丸満不動産,沖縄県那覇市若狭 3-6-25 1F,098-868-1140,https://www.e-uchina.net/fudosan_kaisha/5157,09:00〜18:00,日曜日,https://www.e-uchina.net/asset/front/img/no-thumbnail.jpg,沖縄県知事免許(3)第4161号
(株)丸山不動産,沖縄県名護市大北 1-23-2,0980-54-3054,https://www.e-uchina.net/fudosan_kaisha/5057,09:00〜17:00,日・祝祭日　年末年始　ゴールデンウィーク　お盆,https://cdn.e-uchina.net/media/shop/005057/aa1d4f45acb2a1844b9d4353e752dc390091f347.jpg,沖縄県知事免許(2)第4498号
(株)マルユウハウジー,沖縄県浦添市城間 3-3-10 トーマスビル　1階,098-917-2933,https://www.e-uchina.net/fudosan_kaisha/5108,10:00〜18:00,日曜日・祝日・GW・旧盆・年末年始,https://cdn.e-uchina.net/media/shop/005108/5fce5e03817c6bad9d66ce704940a9ceefad85cd.jpg,沖縄県知事免許(3)第4328号
まんてんらいふ,沖縄県与那原町板良敷 4-9,098-944-2877,https://www.e-uchina.net/fudosan_kaisha/6525,10:00〜18:00,不定休・年末年始,https://www.e-uchina.net/asset/front/img/no-thumbnail.jpg,沖縄県知事免許　(01)第005684号
MiAホーム,沖縄県読谷村瀬名波 253-2,098-958-4587,https://www.e-uchina.net/fudosan_kaisha/7360,10:00〜18:00,日曜日・祝祭日,https://cdn.e-uchina.net/media/shop/007360/fa5fc9c6a9e709e320f9c7cba19470393015a78a.jpg,沖縄県知事免許(1)第4664号
(有)みえばし商事,沖縄県浦添市当山 2-9-7 県道241号線みえばしビル,098-879-1800,https://www.e-uchina.net/fudosan_kaisha/5040,09:00〜17:00,土・日・祝・お盆・年末年始,https://cdn.e-uchina.net/media/shop/005040/d1b3f43205a08a4b2df73d761813dd6c98e7accd.jpg,沖縄県知事免許(11)第0823号
（株）ミカサホーム,沖縄県沖縄市比屋根 7-24-23 1階,098-989-9856,https://www.e-uchina.net/fudosan_kaisha/7709,10:00〜17:00,不定休,https://cdn.e-uchina.net/media/shop/007709/fb466326fb51dc81e24ddfd809221fe44f3fe150.jpg,沖縄県知事（１）第5170号
三樹住宅,沖縄県那覇市首里石嶺町 4-375-1,098-886-6666,https://www.e-uchina.net/fudosan_kaisha/5309,月-金 09:00〜19:00,土・日・祝祭日,https://cdn.e-uchina.net/media/shop/005309/f447aeb4bdb88dc8917a80b92825b3c96e95960c.jpg,沖縄県知事免許(6)第2929号
樹ハウジング,沖縄県西原町翁長 594 リッチプラザViVi1-D号室,098-955-2510,https://www.e-uchina.net/fudosan_kaisha/5547,月-土 10:00〜18:00,日・祝,https://cdn.e-uchina.net/media/shop/005547/c16413ab5996f4659eb66464fa906ca6732111a9.jpg,沖縄県知事免許(3)第4377号
美樹ハウジング,沖縄県宜野湾市志真志 4-34-7,098-898-4466,https://www.e-uchina.net/fudosan_kaisha/5042,月ー土曜日 09:00〜18:00,日曜、祝祭日,https://cdn.e-uchina.net/media/shop/005042/63c5a560dce393739d9ca740994f7f9fb5e33ae6.jpg,沖縄県知事免許(4)第2590号
Mr.KINJO不動産,沖縄県宮古島市平良字西里 941-2 1F,0980-79-9757,https://www.e-uchina.net/fudosan_kaisha/7274,10:00〜18:00,土日,https://cdn.e-uchina.net/media/shop/007274/e7eb1c4e670ebeb1af74b585d1a33a76997078c6.jpg,沖縄県知事免許(2)第4722号
(株)ミズハ,沖縄県那覇市壺川 2-12-2 2F,098-996-2078,https://www.e-uchina.net/fudosan_kaisha/6877,09:00〜18:00,日曜・祝日,https://cdn.e-uchina.net/media/shop/006877/9b0548823c246c8e5ee05869155b43744b26a4e2.jpg,沖縄県知事免許(3)第4317号
ミセス・リビング株式会社,沖縄県読谷村波平 2427-2,098-923-2981,https://www.e-uchina.net/fudosan_kaisha/5273,09:00〜18:00,土日・※祝祭日がある日は土曜日営業,https://cdn.e-uchina.net/media/shop/005273/27fcaf04203bf5acb680e69698665c0fe393e31d.jpg,沖縄県知事免許(2)第4871号
株式会社　ミッキー不動産,沖縄県豊見城市宜保 2-6-1,098-851-9684,https://www.e-uchina.net/fudosan_kaisha/7753,10:00〜18:00,お盆･年末年始,https://cdn.e-uchina.net/media/shop/007753/70f5f02db81d06abdefd13b0cc69de019e682ec3.jpg,沖縄県知事免許（1）第5236号
(有)光富商事,沖縄県沖縄市宮里 3-20-12,098-939-0500,https://www.e-uchina.net/fudosan_kaisha/5277,09:00〜18:00,日･祝（連絡あれば対応可）年末年始、旧盆,https://cdn.e-uchina.net/media/shop/005277/831f6e127f48da178e8622320dd2f874adffefb7.jpg,沖縄県知事免許(11)第1008号
三ツ星不動産株式会社,沖縄県読谷村比謝 485 ピオニエーレ101号,098-988-5371,https://www.e-uchina.net/fudosan_kaisha/7878,10:00〜18:00,水曜日,https://cdn.e-uchina.net/media/shop/007878/45a4748cba10400bfc0cc6dc38fa66989a28e3ce.jpg,沖縄県知事（1）第5579号
(有)みどりホーム,沖縄県うるま市みどり町 4-16-5,098-974-8641,https://www.e-uchina.net/fudosan_kaisha/5379,09:00〜18:00,日・祝祭日,https://cdn.e-uchina.net/media/shop/005379/d9baf5b0ef367c7fffcaba2bb12a177b4473f865.jpg,沖縄県知事免許(3)第3587号
美波ハウジング,沖縄県名護市大南 2-5-12,0980-43-7813,https://www.e-uchina.net/fudosan_kaisha/7807,09:00〜18:00,日曜・祝祭日・GW・お盆・年末年始,https://cdn.e-uchina.net/media/shop/007807/1ab7c0651dda89a6339086a2e30dcb0de08c6c9a.jpg,沖縄県知事（1）5270号
南不動産,沖縄県宜野湾市大山 4-3-2,098-897-3926,https://www.e-uchina.net/fudosan_kaisha/5727,営業A 09:00〜18:00営業B,土日祝祭日,https://cdn.e-uchina.net/media/shop/005727/5f3c6c50c408c1fe32d9933e52c69256bd10b8b8.jpg,沖縄県知事免許(8)第0881号
(株)みなみ不動産,沖縄県那覇市松尾 1-11-23,098-858-0730,https://www.e-uchina.net/fudosan_kaisha/7362,09:00〜17:00,日曜日,https://cdn.e-uchina.net/media/shop/007362/65030a2ce2317638fc0d7f01ca5fe85a8ebdcd3d.jpg,沖縄県知事免許(1)第4807号
ミニマル不動産（株）,沖縄県宮古島市平良字下里 1341 共和マンション2F B号室,0980-72-6336,https://www.e-uchina.net/fudosan_kaisha/6497,月〜土 10:00〜18:00,日曜日,https://cdn.e-uchina.net/media/shop/006497/dfc477a06818affb4c233d4d56a536225fafbdda.jpg,沖縄県知事免許（1）第5661号
(株)ミネ・ワークス,沖縄県浦添市伊祖 1-33-3 ミネハウジング102,098-988-9020,https://www.e-uchina.net/fudosan_kaisha/5766,営業時間 10:00〜19:00,水曜日　年末年始　GW　盆休み,https://cdn.e-uchina.net/media/shop/005766/4e11867895e115fd571c51356f49e48a5c749354.jpg,沖縄県知事免許(3)第4155号
(有)みのる商事,沖縄県浦添市宮城 1-36-2,098-876-0931,https://www.e-uchina.net/fudosan_kaisha/5259,営業A 09:00〜19:00営業B,日祝祭日,https://cdn.e-uchina.net/media/shop/005259/903b7ef1d2b0d6d02741ca6b307a8d1e64d4915f.jpg,沖縄県知事免許(1)第3242号
株式会社ミハラホーム,沖縄県沖縄市松本 5-1-17 1F,098-939-3721,https://www.e-uchina.net/fudosan_kaisha/5610,09:00〜18:00,日・祝祭日,https://cdn.e-uchina.net/media/shop/005610/5689ac94be2cab2ec43a8a0f32aa9d40d5095f3e.jpg,沖縄県知事免許(2)4721号
(株)宮永コーポレーション,沖縄県沖縄市知花 6-3-3,098-937-6767,https://www.e-uchina.net/fudosan_kaisha/5594,月曜日-土曜日 10:00〜18:00,日曜日,https://cdn.e-uchina.net/media/shop/005594/458bc19f2fdd8a818d285882d2278d8143148d2b.jpg,沖縄県知事免許(2)3947号
株式会社ミライアシスト,沖縄県浦添市屋富祖 3-34-9,098-943-4131,https://www.e-uchina.net/fudosan_kaisha/7544,平日 09:00〜18:00,土曜・日曜・祝祭日・旧盆・年末年始,https://cdn.e-uchina.net/media/shop/007544/bc140e80f6a26ce4f43c52e90a6321884c6058da.jpg,沖縄県知事免許番号(1)第5032号
未来開発,沖縄県那覇市古島 1-20-10 泉荘102,098-887-6669,https://www.e-uchina.net/fudosan_kaisha/5098,10:00〜19:00,日曜日(但し年末年始は休み),https://cdn.e-uchina.net/media/shop/005098/60b5a47dcebd3e0ea7b99c0d8c5065e4e0529bf2.jpg,沖縄県知事免許(5)第3289号
みらいづくりホーム SSNB株式会社,沖縄県那覇市与儀 2-10-1,098-800-1067,https://www.e-uchina.net/fudosan_kaisha/7265,09:00〜18:00 土曜・日曜・要予約,土・日曜日・要予約,https://cdn.e-uchina.net/media/shop/007265/f6092f3b38a97fe376fa360526d37e533cc031e7.jpg,沖縄県知事免許(2)第4695号
(株)ミリュー,沖縄県浦添市内間 4-26-11,098-874-0255,https://www.e-uchina.net/fudosan_kaisha/5280,営業A 09:00〜18:00営業B,年中無休（年末年始除く）,https://cdn.e-uchina.net/media/shop/005280/3f5abd617c59e06dcc624b7856db224eb7ecacc6.jpg,沖縄県知事免許(5)第3335号
